id,campaign_id,campaign_name,channel,date,impressions,clicks,conversions,spend_usd,revenue_usd,ctr,cpc,cpl,conversion_rate,roas,bounce_rate,ad_quality,audience_age_group,audience_device,region,ad_format,objective,budget_type
4739,5739,Campaign_4739,Facebook Ads,2023-05-08,8222,1947,450,2017.30,2236.24,0.2368,1.04,4.48,0.2311,1.11,0.7632,3,35-44,Desktop,North America,Text,Conversion,Daily
4740,5740,Campaign_4740,Google Ads,2023-03-24,8933,3586,86,1950.57,3216.16,0.4014,0.54,22.68,0.0240,1.65,0.5986,4,55+,Tablet,North America,Text,Consideration,Daily
4741,5741,Campaign_4741,Email,2023-10-22,18849,2229,409,3306.09,9148.04,0.1183,1.48,8.08,0.1835,2.77,0.8817,5,25-34,Desktop,Europe,Carousel,Consideration,Daily
4742,5742,Campaign_4742,Facebook Ads,2023-10-03,25236,4770,380,512.37,1373.18,0.1890,0.11,1.35,0.0797,2.68,0.8110,2,45-54,Desktop,North America,Carousel,Consideration,Daily
4743,5743,Campaign_4743,LinkedIn,2023-11-07,45231,2020,366,3691.34,8477.16,0.0447,1.83,10.09,0.1812,2.30,0.9553,4,18-24,Mobile,Asia-Pacific,Image,Conversion,Lifetime
4744,5744,Campaign_4744,Organic Search,2024-11-08,34170,4746,262,262.29,146.96,0.1389,0.06,1.00,0.0552,0.56,0.8611,3,35-44,Tablet,LATAM,Text,Conversion,Lifetime
4745,5745,Campaign_4745,Organic Search,2023-12-04,13901,2770,483,993.42,1344.57,0.1993,0.36,2.06,0.1744,1.35,0.8007,4,18-24,Tablet,Asia-Pacific,Text,Consideration,Lifetime
4746,5746,Campaign_4746,LinkedIn,2024-10-06,7940,2431,299,3337.51,7362.12,0.3062,1.37,11.16,0.1230,2.21,0.6938,1,45-54,Tablet,North America,Image,Consideration,Daily
4747,5747,Campaign_4747,Google Ads,2024-07-21,49790,1993,416,536.70,441.47,0.0400,0.27,1.29,0.2087,0.82,0.9600,4,35-44,Tablet,LATAM,Text,Conversion,Daily
4748,5748,Campaign_4748,Email,2024-04-11,20054,3196,112,4860.62,12164.77,0.1594,1.52,43.40,0.0350,2.50,0.8406,2,25-34,Desktop,Europe,Video,Awareness,Lifetime
4749,5749,Campaign_4749,Organic Search,2023-09-29,41863,3533,447,4348.56,12116.98,0.0844,1.23,9.73,0.1265,2.79,0.9156,1,25-34,Mobile,Europe,Video,Awareness,Lifetime
4750,5750,Campaign_4750,LinkedIn,2023-01-04,44610,3746,163,3150.20,4363.85,0.0840,0.84,19.33,0.0435,1.39,0.9160,4,55+,Desktop,LATAM,Image,Awareness,Daily
4751,5751,Campaign_4751,LinkedIn,2024-05-26,5544,2875,3,4104.33,9294.70,0.5186,1.43,1368.11,0.0010,2.26,0.4814,4,45-54,Tablet,Asia-Pacific,Text,Conversion,Daily
4752,5752,Campaign_4752,Google Ads,2024-09-13,26318,1877,117,4443.52,3868.13,0.0713,2.37,37.98,0.0623,0.87,0.9287,5,35-44,Mobile,Europe,Image,Consideration,Daily
4753,5753,Campaign_4753,Google Ads,2023-06-16,7074,272,22,1334.40,2971.76,0.0385,4.91,60.65,0.0809,2.23,0.9615,4,18-24,Mobile,Europe,Image,Awareness,Daily
4754,5754,Campaign_4754,Facebook Ads,2024-12-30,40618,1796,408,4254.59,2355.50,0.0442,2.37,10.43,0.2272,0.55,0.9558,4,18-24,Tablet,Europe,Image,Consideration,Daily
4755,5755,Campaign_4755,Organic Search,2023-06-23,34518,579,232,1014.23,889.41,0.0168,1.75,4.37,0.4007,0.88,0.9832,4,35-44,Tablet,North America,Text,Conversion,Daily
4756,5756,Campaign_4756,Facebook Ads,2024-12-01,26444,183,89,2096.04,4767.87,0.0069,11.45,23.55,0.4863,2.27,0.9931,3,45-54,Mobile,Asia-Pacific,Image,Consideration,Lifetime
4757,5757,Campaign_4757,LinkedIn,2024-08-21,21446,3853,475,2813.39,6413.48,0.1797,0.73,5.92,0.1233,2.28,0.8203,1,45-54,Tablet,North America,Text,Awareness,Lifetime
4758,5758,Campaign_4758,Email,2024-04-06,29543,4536,254,3583.76,7536.31,0.1535,0.79,14.11,0.0560,2.10,0.8465,2,18-24,Tablet,LATAM,Video,Conversion,Lifetime
4759,5759,Campaign_4759,Email,2023-12-12,25789,151,91,199.20,337.33,0.0059,1.32,2.19,0.6026,1.69,0.9941,2,35-44,Tablet,LATAM,Image,Consideration,Lifetime
4760,5760,Campaign_4760,Google Ads,2024-10-15,2617,3773,468,1488.02,3254.70,1.4417,0.39,3.18,0.1240,2.19,-0.4417,3,35-44,Tablet,North America,Image,Conversion,Daily
4761,5761,Campaign_4761,Email,2023-09-12,36298,2778,457,3062.17,7454.86,0.0765,1.10,6.70,0.1645,2.43,0.9235,5,18-24,Mobile,Europe,Text,Awareness,Daily
4762,5762,Campaign_4762,Email,2024-06-22,4333,2595,154,1818.97,5304.49,0.5989,0.70,11.81,0.0593,2.92,0.4011,5,35-44,Mobile,North America,Video,Awareness,Lifetime
4763,5763,Campaign_4763,Email,2024-07-01,41002,2608,306,3886.37,10577.15,0.0636,1.49,12.70,0.1173,2.72,0.9364,5,35-44,Desktop,Asia-Pacific,Text,Awareness,Daily
4764,5764,Campaign_4764,LinkedIn,2023-05-11,23152,3091,114,3275.68,8144.44,0.1335,1.06,28.73,0.0369,2.49,0.8665,5,25-34,Desktop,Europe,Carousel,Conversion,Lifetime
4765,5765,Campaign_4765,Email,2024-08-10,25091,2050,206,1210.29,2707.29,0.0817,0.59,5.88,0.1005,2.24,0.9183,3,25-34,Mobile,LATAM,Text,Conversion,Lifetime
4766,5766,Campaign_4766,Email,2023-04-15,1511,998,80,772.35,1494.80,0.6605,0.77,9.65,0.0802,1.94,0.3395,2,55+,Desktop,Asia-Pacific,Video,Awareness,Lifetime
4767,5767,Campaign_4767,Email,2024-08-02,48314,1618,102,3163.78,2535.84,0.0335,1.96,31.02,0.0630,0.80,0.9665,4,55+,Tablet,LATAM,Video,Conversion,Lifetime
4768,5768,Campaign_4768,Facebook Ads,2024-08-10,38850,4986,482,2279.81,2083.50,0.1283,0.46,4.73,0.0967,0.91,0.8717,5,45-54,Tablet,Asia-Pacific,Image,Conversion,Lifetime
4769,5769,Campaign_4769,LinkedIn,2024-04-14,17636,2103,452,886.34,2260.79,0.1192,0.42,1.96,0.2149,2.55,0.8808,3,25-34,Mobile,Asia-Pacific,Text,Awareness,Daily
4770,5770,Campaign_4770,Google Ads,2023-02-26,21517,3055,79,1665.55,4177.67,0.1420,0.55,21.08,0.0259,2.51,0.8580,4,25-34,Desktop,Asia-Pacific,Text,Awareness,Daily
4771,5771,Campaign_4771,Facebook Ads,2024-07-21,32786,243,406,1550.08,3156.19,0.0074,6.38,3.82,1.6708,2.04,0.9926,2,25-34,Tablet,LATAM,Carousel,Consideration,Lifetime
4772,5772,Campaign_4772,Organic Search,2023-09-06,9820,791,102,585.25,934.70,0.0805,0.74,5.74,0.1290,1.60,0.9195,3,25-34,Desktop,North America,Video,Awareness,Lifetime
4773,5773,Campaign_4773,LinkedIn,2024-03-19,37244,3956,239,2757.20,1558.04,0.1062,0.70,11.54,0.0604,0.57,0.8938,3,45-54,Mobile,North America,Text,Conversion,Daily
4774,5774,Campaign_4774,LinkedIn,2023-02-03,10178,3009,264,3830.06,5047.80,0.2956,1.27,14.51,0.0877,1.32,0.7044,3,18-24,Mobile,Europe,Carousel,Consideration,Lifetime
4775,5775,Campaign_4775,Organic Search,2023-10-09,2725,4618,32,2898.56,4497.40,1.6947,0.63,90.58,0.0069,1.55,-0.6947,5,45-54,Desktop,LATAM,Text,Conversion,Daily
4776,5776,Campaign_4776,Organic Search,2024-04-02,19477,2313,34,4140.14,7098.44,0.1188,1.79,121.77,0.0147,1.71,0.8812,1,18-24,Mobile,Europe,Video,Consideration,Daily
4777,5777,Campaign_4777,Organic Search,2024-04-27,47533,3470,248,681.46,1923.97,0.0730,0.20,2.75,0.0715,2.82,0.9270,5,55+,Tablet,Europe,Image,Conversion,Lifetime
4778,5778,Campaign_4778,Google Ads,2024-02-02,35469,2973,487,2206.28,1702.75,0.0838,0.74,4.53,0.1638,0.77,0.9162,1,25-34,Tablet,Asia-Pacific,Text,Consideration,Daily
4779,5779,Campaign_4779,Email,2024-12-02,9496,3304,49,3066.60,5511.19,0.3479,0.93,62.58,0.0148,1.80,0.6521,5,18-24,Desktop,Asia-Pacific,Video,Consideration,Lifetime
4780,5780,Campaign_4780,LinkedIn,2023-02-04,13270,3289,279,3396.21,4821.96,0.2479,1.03,12.17,0.0848,1.42,0.7521,4,45-54,Desktop,North America,Video,Conversion,Daily
4781,5781,Campaign_4781,Email,2023-07-23,11472,3915,471,3494.14,10395.92,0.3413,0.89,7.42,0.1203,2.98,0.6587,4,18-24,Mobile,North America,Video,Consideration,Daily
4782,5782,Campaign_4782,Email,2024-02-27,21724,87,241,3658.38,9711.76,0.0040,42.05,15.18,2.7701,2.65,0.9960,2,35-44,Mobile,Europe,Carousel,Conversion,Lifetime
4783,5783,Campaign_4783,Organic Search,2023-07-03,31416,1748,151,3274.58,5229.39,0.0556,1.87,21.69,0.0864,1.60,0.9444,4,55+,Desktop,Europe,Carousel,Conversion,Daily
4784,5784,Campaign_4784,Google Ads,2024-01-06,36575,4616,146,516.43,1548.90,0.1262,0.11,3.54,0.0316,3.00,0.8738,5,55+,Mobile,Europe,Image,Consideration,Lifetime
4785,5785,Campaign_4785,Facebook Ads,2024-06-22,16654,4076,38,3491.76,6233.34,0.2447,0.86,91.89,0.0093,1.79,0.7553,2,25-34,Desktop,North America,Text,Awareness,Lifetime
4786,5786,Campaign_4786,Google Ads,2023-05-10,12078,3263,188,3637.67,3338.63,0.2702,1.11,19.35,0.0576,0.92,0.7298,2,25-34,Desktop,Europe,Carousel,Awareness,Lifetime
4787,5787,Campaign_4787,Email,2024-11-15,29030,1833,24,4967.73,9387.45,0.0631,2.71,206.99,0.0131,1.89,0.9369,3,45-54,Tablet,North America,Carousel,Awareness,Lifetime
4788,5788,Campaign_4788,Google Ads,2023-04-19,8572,2016,243,3482.14,3710.27,0.2352,1.73,14.33,0.1205,1.07,0.7648,2,18-24,Mobile,LATAM,Carousel,Conversion,Lifetime
4789,5789,Campaign_4789,Organic Search,2023-09-09,18408,152,222,3449.81,7212.80,0.0083,22.70,15.54,1.4605,2.09,0.9917,2,35-44,Desktop,LATAM,Text,Conversion,Daily
4790,5790,Campaign_4790,Facebook Ads,2023-03-04,20359,91,229,2598.33,7388.61,0.0045,28.55,11.35,2.5165,2.84,0.9955,4,55+,Tablet,Europe,Image,Awareness,Daily
4791,5791,Campaign_4791,Organic Search,2023-04-17,9698,3044,152,4346.22,10715.59,0.3139,1.43,28.59,0.0499,2.47,0.6861,2,18-24,Desktop,North America,Image,Conversion,Daily
4792,5792,Campaign_4792,Facebook Ads,2023-04-27,5856,3268,410,4984.33,5896.01,0.5581,1.53,12.16,0.1255,1.18,0.4419,4,35-44,Mobile,LATAM,Image,Awareness,Lifetime
4793,5793,Campaign_4793,Email,2024-09-19,28527,3040,287,3906.27,4852.16,0.1066,1.28,13.61,0.0944,1.24,0.8934,5,18-24,Tablet,North America,Text,Conversion,Daily
4794,5794,Campaign_4794,Facebook Ads,2023-05-02,40492,4338,394,3081.88,2074.78,0.1071,0.71,7.82,0.0908,0.67,0.8929,4,25-34,Mobile,North America,Text,Conversion,Daily
4795,5795,Campaign_4795,Facebook Ads,2023-01-20,10245,3419,452,440.83,535.46,0.3337,0.13,0.98,0.1322,1.21,0.6663,2,55+,Tablet,LATAM,Image,Conversion,Lifetime
4796,5796,Campaign_4796,Facebook Ads,2024-01-06,44634,1111,107,3647.36,2668.27,0.0249,3.28,34.09,0.0963,0.73,0.9751,4,35-44,Mobile,Europe,Video,Awareness,Lifetime
4797,5797,Campaign_4797,Google Ads,2024-06-26,43864,2599,32,3557.38,6220.51,0.0593,1.37,111.17,0.0123,1.75,0.9407,3,25-34,Desktop,Europe,Text,Consideration,Lifetime
4798,5798,Campaign_4798,Google Ads,2023-01-06,29946,1726,402,3889.06,8831.54,0.0576,2.25,9.67,0.2329,2.27,0.9424,3,45-54,Desktop,LATAM,Text,Conversion,Lifetime
4799,5799,Campaign_4799,Email,2024-05-06,38355,3739,362,666.55,1585.02,0.0975,0.18,1.84,0.0968,2.38,0.9025,3,45-54,Desktop,Asia-Pacific,Image,Conversion,Daily
4800,5800,Campaign_4800,Facebook Ads,2023-12-19,38690,4047,110,3285.98,2132.02,0.1046,0.81,29.87,0.0272,0.65,0.8954,5,25-34,Mobile,North America,Image,Awareness,Daily
4801,5801,Campaign_4801,LinkedIn,2023-10-25,38814,375,120,1513.83,2043.50,0.0097,4.04,12.62,0.3200,1.35,0.9903,4,35-44,Tablet,Asia-Pacific,Video,Awareness,Daily
4802,5802,Campaign_4802,Email,2024-09-25,32645,1170,15,3813.34,4653.91,0.0358,3.26,254.22,0.0128,1.22,0.9642,2,35-44,Mobile,Europe,Video,Conversion,Daily
4803,5803,Campaign_4803,Facebook Ads,2024-03-06,20278,157,226,1239.85,943.22,0.0077,7.90,5.49,1.4395,0.76,0.9923,3,55+,Desktop,North America,Carousel,Conversion,Daily
4804,5804,Campaign_4804,Facebook Ads,2024-09-14,8203,2728,10,3435.69,4831.19,0.3326,1.26,343.57,0.0037,1.41,0.6674,3,25-34,Mobile,LATAM,Carousel,Consideration,Lifetime
4805,5805,Campaign_4805,Google Ads,2024-05-21,49171,384,202,1510.22,1885.21,0.0078,3.93,7.48,0.5260,1.25,0.9922,5,45-54,Tablet,Europe,Image,Conversion,Daily
4806,5806,Campaign_4806,Email,2024-03-26,22658,2089,201,94.52,197.19,0.0922,0.05,0.47,0.0962,2.09,0.9078,5,25-34,Desktop,Europe,Carousel,Conversion,Lifetime
4807,5807,Campaign_4807,Facebook Ads,2024-12-05,43596,853,97,3185.12,8626.12,0.0196,3.73,32.84,0.1137,2.71,0.9804,3,18-24,Mobile,Europe,Text,Conversion,Daily
4808,5808,Campaign_4808,Facebook Ads,2023-06-12,16797,1898,115,610.68,999.75,0.1130,0.32,5.31,0.0606,1.64,0.8870,3,35-44,Desktop,LATAM,Video,Consideration,Lifetime
4809,5809,Campaign_4809,Email,2024-10-30,33806,816,452,3313.49,7841.91,0.0241,4.06,7.33,0.5539,2.37,0.9759,4,18-24,Mobile,LATAM,Carousel,Conversion,Daily
4810,5810,Campaign_4810,LinkedIn,2024-01-14,31958,3577,470,4631.77,4006.60,0.1119,1.29,9.85,0.1314,0.87,0.8881,3,45-54,Mobile,Asia-Pacific,Carousel,Consideration,Daily
4811,5811,Campaign_4811,Email,2024-06-05,7265,2356,438,4847.77,13270.36,0.3243,2.06,11.07,0.1859,2.74,0.6757,2,35-44,Desktop,LATAM,Image,Awareness,Lifetime
4812,5812,Campaign_4812,Email,2024-03-10,7598,2879,280,1217.82,1073.49,0.3789,0.42,4.35,0.0973,0.88,0.6211,4,45-54,Tablet,Asia-Pacific,Video,Conversion,Lifetime
4813,5813,Campaign_4813,LinkedIn,2023-12-24,36183,1538,348,4055.80,3975.71,0.0425,2.64,11.65,0.2263,0.98,0.9575,3,45-54,Desktop,North America,Video,Conversion,Lifetime
4814,5814,Campaign_4814,Email,2023-06-29,18142,4179,231,1800.09,1379.16,0.2303,0.43,7.79,0.0553,0.77,0.7697,4,45-54,Tablet,North America,Carousel,Conversion,Lifetime
4815,5815,Campaign_4815,Facebook Ads,2024-01-25,27998,3616,460,4507.26,5743.15,0.1292,1.25,9.80,0.1272,1.27,0.8708,3,55+,Desktop,North America,Text,Conversion,Daily
4816,5816,Campaign_4816,Email,2024-12-27,26890,2423,110,3948.07,7426.42,0.0901,1.63,35.89,0.0454,1.88,0.9099,4,45-54,Desktop,Europe,Text,Consideration,Daily
4817,5817,Campaign_4817,LinkedIn,2024-12-20,29878,886,351,415.91,1235.25,0.0297,0.47,1.18,0.3962,2.97,0.9703,4,45-54,Desktop,Europe,Text,Awareness,Lifetime
4818,5818,Campaign_4818,Organic Search,2024-12-09,15306,3359,417,2065.33,5129.08,0.2195,0.61,4.95,0.1241,2.48,0.7805,4,18-24,Mobile,Europe,Text,Awareness,Daily
4819,5819,Campaign_4819,Email,2024-09-13,48345,3662,11,1719.72,2495.47,0.0757,0.47,156.34,0.0030,1.45,0.9243,4,18-24,Mobile,LATAM,Text,Consideration,Lifetime
4820,5820,Campaign_4820,Google Ads,2024-01-14,12885,4884,471,3936.65,7635.59,0.3790,0.81,8.36,0.0964,1.94,0.6210,3,18-24,Tablet,LATAM,Carousel,Consideration,Daily
4821,5821,Campaign_4821,Facebook Ads,2024-05-15,45145,2841,487,2080.91,4283.07,0.0629,0.73,4.27,0.1714,2.06,0.9371,2,35-44,Desktop,Asia-Pacific,Text,Consideration,Lifetime
4822,5822,Campaign_4822,Facebook Ads,2024-03-01,44826,4262,20,3438.71,8792.16,0.0951,0.81,171.94,0.0047,2.56,0.9049,2,55+,Mobile,Europe,Carousel,Consideration,Lifetime
4823,5823,Campaign_4823,Google Ads,2024-03-07,8443,4033,126,3032.05,7098.42,0.4777,0.75,24.06,0.0312,2.34,0.5223,2,35-44,Mobile,LATAM,Image,Conversion,Daily
4824,5824,Campaign_4824,Google Ads,2023-10-19,32839,3818,284,4879.41,9384.22,0.1163,1.28,17.18,0.0744,1.92,0.8837,1,55+,Desktop,North America,Carousel,Conversion,Daily
4825,5825,Campaign_4825,Email,2024-07-22,18084,1554,434,4692.04,10195.60,0.0859,3.02,10.81,0.2793,2.17,0.9141,4,55+,Desktop,North America,Text,Consideration,Daily
4826,5826,Campaign_4826,Google Ads,2023-02-14,24911,2500,120,2167.11,5124.77,0.1004,0.87,18.06,0.0480,2.36,0.8996,3,25-34,Desktop,LATAM,Carousel,Conversion,Lifetime
4827,5827,Campaign_4827,Organic Search,2023-07-18,5383,3094,123,3631.71,3024.71,0.5748,1.17,29.53,0.0398,0.83,0.4252,1,25-34,Tablet,North America,Text,Conversion,Daily
4828,5828,Campaign_4828,LinkedIn,2023-11-03,27777,2083,406,4155.83,4160.56,0.0750,2.00,10.24,0.1949,1.00,0.9250,5,25-34,Desktop,North America,Image,Awareness,Daily
4829,5829,Campaign_4829,Google Ads,2024-03-18,35361,1749,32,4499.48,9995.42,0.0495,2.57,140.61,0.0183,2.22,0.9505,4,55+,Mobile,Asia-Pacific,Text,Conversion,Lifetime
4830,5830,Campaign_4830,Google Ads,2023-02-18,15758,2330,391,387.26,1016.97,0.1479,0.17,0.99,0.1678,2.63,0.8521,3,55+,Mobile,North America,Video,Awareness,Daily
4831,5831,Campaign_4831,Organic Search,2024-02-06,30521,1357,169,1545.29,2353.72,0.0445,1.14,9.14,0.1245,1.52,0.9555,2,35-44,Desktop,Europe,Image,Conversion,Lifetime
4832,5832,Campaign_4832,Facebook Ads,2023-02-05,21529,2577,76,1635.14,4823.21,0.1197,0.63,21.52,0.0295,2.95,0.8803,2,55+,Tablet,LATAM,Carousel,Awareness,Daily
4833,5833,Campaign_4833,Facebook Ads,2023-10-03,24091,3888,452,2200.51,2288.93,0.1614,0.57,4.87,0.1163,1.04,0.8386,3,45-54,Tablet,LATAM,Carousel,Awareness,Lifetime
4834,5834,Campaign_4834,Email,2023-07-29,40794,1025,296,887.86,1368.86,0.0251,0.87,3.00,0.2888,1.54,0.9749,5,45-54,Mobile,Europe,Text,Awareness,Lifetime
4835,5835,Campaign_4835,Organic Search,2024-01-08,32381,2106,329,2506.22,3624.77,0.0650,1.19,7.62,0.1562,1.45,0.9350,2,55+,Tablet,North America,Video,Awareness,Daily
4836,5836,Campaign_4836,LinkedIn,2023-02-14,36380,4860,62,3332.91,9417.94,0.1336,0.69,53.76,0.0128,2.83,0.8664,4,45-54,Desktop,Asia-Pacific,Image,Consideration,Daily
4837,5837,Campaign_4837,LinkedIn,2024-09-24,31932,2476,269,2511.95,3048.12,0.0775,1.01,9.34,0.1086,1.21,0.9225,5,55+,Tablet,Asia-Pacific,Carousel,Conversion,Daily
4838,5838,Campaign_4838,Organic Search,2024-03-30,45097,3724,215,3345.68,5610.63,0.0826,0.90,15.56,0.0577,1.68,0.9174,4,25-34,Tablet,Europe,Text,Consideration,Lifetime
4839,5839,Campaign_4839,LinkedIn,2023-11-16,2908,2478,189,378.89,366.80,0.8521,0.15,2.00,0.0763,0.97,0.1479,3,55+,Mobile,North America,Video,Conversion,Daily
4840,5840,Campaign_4840,Facebook Ads,2024-09-18,40722,4989,74,4386.14,7908.94,0.1225,0.88,59.27,0.0148,1.80,0.8775,4,25-34,Mobile,Europe,Carousel,Consideration,Lifetime
4841,5841,Campaign_4841,LinkedIn,2023-08-15,48953,3783,173,4698.39,12420.24,0.0773,1.24,27.16,0.0457,2.64,0.9227,5,18-24,Mobile,Asia-Pacific,Text,Conversion,Daily
4842,5842,Campaign_4842,LinkedIn,2023-09-19,31358,409,66,3108.64,3917.19,0.0130,7.60,47.10,0.1614,1.26,0.9870,4,45-54,Tablet,North America,Text,Consideration,Lifetime
4843,5843,Campaign_4843,Organic Search,2023-04-05,31412,2273,92,4412.89,11151.29,0.0724,1.94,47.97,0.0405,2.53,0.9276,5,18-24,Mobile,Europe,Video,Consideration,Daily
4844,5844,Campaign_4844,Organic Search,2024-11-10,19174,534,52,700.66,1946.63,0.0279,1.31,13.47,0.0974,2.78,0.9721,4,45-54,Mobile,Europe,Carousel,Awareness,Daily
4845,5845,Campaign_4845,LinkedIn,2023-04-14,16496,1478,495,3997.37,2727.78,0.0896,2.70,8.08,0.3349,0.68,0.9104,5,18-24,Tablet,North America,Text,Consideration,Daily
4846,5846,Campaign_4846,Google Ads,2024-10-20,3928,2130,435,639.78,1529.75,0.5423,0.30,1.47,0.2042,2.39,0.4577,5,55+,Tablet,Asia-Pacific,Carousel,Awareness,Lifetime
4847,5847,Campaign_4847,Organic Search,2023-03-20,31632,745,93,2069.65,2356.00,0.0236,2.78,22.25,0.1248,1.14,0.9764,4,18-24,Tablet,North America,Video,Awareness,Lifetime
4848,5848,Campaign_4848,Email,2023-02-04,33309,4710,112,1652.90,1550.95,0.1414,0.35,14.76,0.0238,0.94,0.8586,4,45-54,Desktop,Asia-Pacific,Video,Consideration,Lifetime
4849,5849,Campaign_4849,Email,2023-12-16,10280,251,228,2948.68,5905.63,0.0244,11.75,12.93,0.9084,2.00,0.9756,4,35-44,Desktop,LATAM,Carousel,Conversion,Lifetime
4850,5850,Campaign_4850,Facebook Ads,2023-08-08,41449,3907,249,1542.50,3492.23,0.0943,0.39,6.19,0.0637,2.26,0.9057,5,45-54,Tablet,Asia-Pacific,Video,Consideration,Daily
4851,5851,Campaign_4851,LinkedIn,2023-07-20,22635,1248,390,3204.70,4765.08,0.0551,2.57,8.22,0.3125,1.49,0.9449,5,35-44,Mobile,Asia-Pacific,Text,Awareness,Lifetime
4852,5852,Campaign_4852,Google Ads,2024-10-20,27957,1317,208,1868.57,1117.28,0.0471,1.42,8.98,0.1579,0.60,0.9529,1,55+,Tablet,LATAM,Carousel,Awareness,Daily
4853,5853,Campaign_4853,Facebook Ads,2023-10-06,37895,3020,467,4310.91,11948.81,0.0797,1.43,9.23,0.1546,2.77,0.9203,4,45-54,Desktop,Europe,Text,Consideration,Daily
4854,5854,Campaign_4854,LinkedIn,2023-05-14,5963,123,181,3187.73,7417.42,0.0206,25.92,17.61,1.4715,2.33,0.9794,5,18-24,Mobile,Europe,Carousel,Consideration,Lifetime
4855,5855,Campaign_4855,Organic Search,2024-07-31,28521,145,266,1115.73,1315.63,0.0051,7.69,4.19,1.8345,1.18,0.9949,4,55+,Desktop,Asia-Pacific,Image,Consideration,Daily
4856,5856,Campaign_4856,Email,2023-01-12,33615,4318,491,1713.84,2985.78,0.1285,0.40,3.49,0.1137,1.74,0.8715,4,45-54,Desktop,LATAM,Text,Consideration,Daily
4857,5857,Campaign_4857,Google Ads,2023-11-01,45529,3527,280,4244.73,2417.30,0.0775,1.20,15.16,0.0794,0.57,0.9225,1,55+,Desktop,LATAM,Text,Conversion,Daily
4858,5858,Campaign_4858,Email,2024-01-28,47322,2252,442,1963.07,2646.62,0.0476,0.87,4.44,0.1963,1.35,0.9524,3,35-44,Desktop,North America,Carousel,Awareness,Daily
4859,5859,Campaign_4859,Organic Search,2023-09-04,22695,307,471,2702.21,4881.10,0.0135,8.80,5.74,1.5342,1.81,0.9865,5,55+,Mobile,Asia-Pacific,Carousel,Consideration,Daily
4860,5860,Campaign_4860,LinkedIn,2023-04-21,10357,3708,449,3262.26,5849.42,0.3580,0.88,7.27,0.1211,1.79,0.6420,5,18-24,Tablet,LATAM,Text,Consideration,Lifetime
4861,5861,Campaign_4861,Organic Search,2024-01-25,26176,4475,154,1771.66,1807.91,0.1710,0.40,11.50,0.0344,1.02,0.8290,2,45-54,Mobile,Europe,Video,Consideration,Lifetime
4862,5862,Campaign_4862,Organic Search,2024-07-01,19409,2856,82,1505.19,3675.48,0.1471,0.53,18.36,0.0287,2.44,0.8529,4,35-44,Tablet,LATAM,Text,Awareness,Lifetime
4863,5863,Campaign_4863,Email,2024-06-02,1987,4306,185,2402.51,2996.30,2.1671,0.56,12.99,0.0430,1.25,-1.1671,5,55+,Tablet,LATAM,Image,Awareness,Daily
4864,5864,Campaign_4864,Google Ads,2023-03-10,2965,235,348,1113.66,2172.78,0.0793,4.74,3.20,1.4809,1.95,0.9207,5,25-34,Mobile,LATAM,Video,Awareness,Daily
4865,5865,Campaign_4865,Organic Search,2023-08-07,41084,192,484,1456.84,1717.33,0.0047,7.59,3.01,2.5208,1.18,0.9953,4,35-44,Tablet,LATAM,Video,Consideration,Lifetime
4866,5866,Campaign_4866,Email,2023-05-29,32318,3403,138,357.29,558.42,0.1053,0.10,2.59,0.0406,1.56,0.8947,1,35-44,Mobile,Europe,Carousel,Awareness,Daily
4867,5867,Campaign_4867,Google Ads,2023-05-12,27015,689,54,1554.65,1583.86,0.0255,2.26,28.79,0.0784,1.02,0.9745,4,18-24,Mobile,LATAM,Carousel,Consideration,Lifetime
4868,5868,Campaign_4868,LinkedIn,2023-04-09,30191,3799,18,1637.49,3410.10,0.1258,0.43,90.97,0.0047,2.08,0.8742,5,18-24,Tablet,Asia-Pacific,Text,Consideration,Daily
4869,5869,Campaign_4869,LinkedIn,2023-03-05,47814,2124,347,4811.07,7524.33,0.0444,2.27,13.86,0.1634,1.56,0.9556,4,55+,Tablet,LATAM,Text,Conversion,Daily
4870,5870,Campaign_4870,Facebook Ads,2024-09-08,1868,4018,422,2969.16,1604.22,2.1510,0.74,7.04,0.1050,0.54,-1.1510,5,25-34,Desktop,Europe,Carousel,Conversion,Lifetime
4871,5871,Campaign_4871,Email,2023-10-31,38146,251,468,3947.54,2251.73,0.0066,15.73,8.43,1.8645,0.57,0.9934,3,35-44,Tablet,Asia-Pacific,Text,Conversion,Daily
4872,5872,Campaign_4872,Google Ads,2023-03-06,49231,3142,345,274.62,460.77,0.0638,0.09,0.80,0.1098,1.68,0.9362,5,55+,Tablet,LATAM,Video,Awareness,Daily
4873,5873,Campaign_4873,Organic Search,2023-05-21,30032,3215,469,577.36,553.15,0.1071,0.18,1.23,0.1459,0.96,0.8929,5,25-34,Tablet,Europe,Text,Conversion,Lifetime
4874,5874,Campaign_4874,LinkedIn,2024-07-07,29305,3129,453,4081.96,8011.28,0.1068,1.30,9.01,0.1448,1.96,0.8932,4,55+,Mobile,Asia-Pacific,Video,Awareness,Lifetime
4875,5875,Campaign_4875,Google Ads,2023-03-09,23640,4617,266,3136.57,4769.09,0.1953,0.68,11.79,0.0576,1.52,0.8047,5,35-44,Desktop,LATAM,Carousel,Consideration,Lifetime
